id,title,link,company,snippet,area
95,Streaming Ahead: Broadcasters Enhance Creative Workflows and Content Production With NVIDIA Technologies,https://blogs.nvidia.com/blog/broadcasters-enhance-content-workflows/,Nvidia,"Sep 14, 2023 ... And more teams are integrating generative AI into their production pipelines. Together, this means professionals and studios in the broadcast industry need ...",SE for FM/LLM/GenAI
3171,Leapfrog from CentOS 7.9 to Red Hat Enterprise Linux 8.9 with Convert2RHEL and Leapp Utilities on AWS,https://aws.amazon.com/blogs/apn/leapfrog-from-centos-7-9-to-red-hat-enterprise-linux-8-9-with-convert2rhel-and-leapp-utilities-on-aws/,Amazon,"Oct 13, 2023 ... Red Hat Insights is a software-as-a-service (SaaS) product that helps ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
6267,Advanced Event Mesh: Basic Concepts - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/advanced-event-mesh-basic-concepts/ba-p/13572050,SAP,"Nov 1, 2023 ... Software Product. View products (3). This blog is part of a series where my goal ... Generative AI with SAP – Part 1: Introduction to SAP Business AI in ...",Others
4894,The latest transformation trends in healthcare | AWS Marketplace,https://aws.amazon.com/blogs/awsmarketplace/latest-transformation-trends-healthcare/,Amazon,"May 17, 2024 ... But that's going to become more important in a world where ecosystems of software applications center around the EHR. ... What is Generative AI? AWS Cloud ...",Others
1371,Guide to prompt engineering: Translating natural language to SQL with Llama 2,https://blogs.oracle.com/ai-and-datascience/post/prompt-engineering-natural-language-sql-llama2,Oracle,"Jan 31, 2024 ... Large language models (LLMs) exhibit an impressive capability to comprehend ... With the advent of the generative AI wave, particularly the subset of LLM ...",FM/LLM/GenAI for SE
652,Gen AI and app development tools and partnerships | Google Cloud ...,https://cloud.google.com/blog/products/application-development/gen-ai-and-app-development-tools-and-partnerships,Google,"Apr 9, 2024 ... Generative AI is transforming software development with tools that ... large language models (LLMs) and build gen AI solutions. The results speak ...",FM/LLM/GenAI for SE
6937,Conversion Rate Optimization: 5 Tips to Get Started | Salesforce,https://www.salesforce.com/blog/conversion-rate-optimization/,Salesforce,"May 3, 2024 ... Software-Defined Vehicle (SDV) · Automotive Pricing. Communications. Back ... Pro tip: You can use generative AI to uncover trends and gain insights by ...",Others
6845,Become a Trailhead Ranger | Salesforce,https://www.salesforce.com/blog/learn-skills-earn-trailhead-ranger-rank/,Salesforce,"Feb 2, 2024 ... Software-Defined Vehicle (SDV) · Automotive Pricing. Communications. Back ... AI From A to Z: The Generative AI Glossary for Business Leaders. 27 min read ...",Others
5027,Streamline custom model creation and deployment for Amazon Bedrock with Provisioned Throughput using Terraform,https://aws.amazon.com/blogs/machine-learning/streamline-custom-model-creation-and-deployment-for-amazon-bedrock-with-provisioned-throughput-using-terraform/,Amazon,"Jun 4, 2024 ... With Amazon Bedrock, you can privately and securely customize foundation models (FMs) ... The FM defined in the Terraform configuration is used as the ...",SE for FM/LLM/GenAI
6927,4 Customer Service Metrics You Should Measure | Salesforce,https://www.salesforce.com/blog/4-customer-service-metrics-you-should-measure/,Salesforce,"Apr 30, 2024 ... In today's digital world, it only makes sense to integrate customer service metrics with your existing CRM software. ... Want Better Answers From Generative AI?",Others
930,How Microsoft Security Copilot works,https://techcommunity.microsoft.com/t5/microsoft-mechanics-blog/how-microsoft-security-copilot-works/ba-p/3988604,Microsoft,"Nov 20, 2023 ... Skilled with Microsoft's vast cybersecurity expertise, it helps you perform common security-related tasks quickly using generative AI. ... large language model?",Others
6616,5 Security and Cloud Native Sessions to see at Oracle CloudWorld 2023,https://blogs.oracle.com/developers/post/5-security-and-cloud-native-sessions-to-see-at-oracle-cloudworld-2023,Oracle,"Sep 5, 2023 ... ... large language model AI features into your Kubernetes app deployment to give you superpowers? ... software developers' productivity while reducing the cost ...",Others
1749,"Llama 3.1: Ready to Run on AMD platforms from data center, edge to AI PCs - AMD ...",https://community.amd.com/t5/ai/llama-3-1-ready-to-run-on-amd-platforms-from-data-center-edge-to/ba-p/697323/jump-to/first-unread-message,AMD,"May 13, 2024 ... ... software ... Meta has been a critical contributor to the AI movement, providing the technology behind the widely used Llama large language model (LLM).",SE for FM/LLM/GenAI
3904,"Architectural patterns for real-time analytics using Amazon Kinesis Data Streams, part 1",https://aws.amazon.com/blogs/big-data/architectural-patterns-for-real-time-analytics-using-amazon-kinesis-data-streams-part-1/,Amazon,"Jan 8, 2024 ... Enriching & replaying data in real time for event-sourcing microservices. Microservices are an architectural and organizational approach to software development ...",Others
3488,"Happy anniversary, Amazon CloudFront: 15 years of evolution and internet advancements",https://aws.amazon.com/blogs/aws/happy-anniversary-amazon-cloudfront-15-years-of-evolution-and-internet-advancements/,Amazon,"Nov 16, 2023 ... As the media industry continued moving to internet-based delivery, AWS acquired Elemental, a pioneer in software-defined video solutions. ... What is Generative ...",Others
1195,"Microsoft Research Forum Episode 3: Globally inclusive and equitable AI, new use cases for AI, and more",https://www.microsoft.com/en-us/research/blog/microsoft-research-forum-episode-3-globally-inclusive-and-equitable-ai-new-use-cases-for-ai-and-more/,Microsoft,"Jun 5, 2024 ... Programming languages & software engineering · Quantum computing ... “We're at the very early stage of generative AI and the impacts it will have on work.",Others
3923,Automate object processing in Amazon S3 directory buckets with S3 Batch Operations and AWS Lambda,https://aws.amazon.com/blogs/storage/automate-object-processing-in-amazon-s3-directory-buckets-with-s3-batch-operations-and-aws-lambda/,Amazon,"Jan 12, 2024 ... Aaron Langford is a Senior Software Engineer at AWS. He loves building foundational tools to help tough problems become much easier. He enjoys solving problems ...",Others
2025,Analyzing the Security of Machine Learning Research Code,https://developer.nvidia.com/blog/analyzing-the-security-of-machine-learning-research-code/,Nvidia,"Oct 4, 2023 ... ... Foundation Models(3). Audio / Speech Synthesis(42). Automatic Mixed ... LLMs; GTC session: Generative AI Theater: Supercharge Software Delivery With ...",Others
5997,Getting ready for artificial general intelligence with examples - IBM ...,https://www.ibm.com/blog/artificial-general-intelligence-examples/,IBM,"Apr 18, 2024 ... While these large language model (LLM) technologies might seem like it ... LLMs like ChatGPT are trained on massive amounts of text data, allowing them ...",Others
1754,New AMD ROCm™ 6.1 Software for Radeon™ Release Offers More Choices to AI Developers - AMD ...,https://community.amd.com/t5/ai/new-amd-rocm-6-1-software-for-radeon-release-offers-more-choices/ba-p/688840,AMD,"Jun 19, 2024 ... ... large language models (LLMs) with high precision. For example, LLaMA-2 or ... Generative AI for natural language processing (NLP) using such LLMs can ...",SE for FM/LLM/GenAI
6573,Reflections from Sapphire - after the dust has settled - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/reflections-from-sapphire-after-the-dust-has-settled/ba-p/13747453,SAP,"Jul 1, 2024 ... While the reveal of new generative AI capabilities specific to the process ... SAP Sapphire · SAP Signavio. Additional Software Product · business process ...",Others
5778,Faster similarity search performance with pgvector indexes | Google ...,https://cloud.google.com/blog/products/databases/faster-similarity-search-performance-with-pgvector-indexes,Google,"Dec 2, 2023 ... You can easily get started with generative AI applications using the following jump-start solution in GitHub repository. ... LLM powered Chatbot. Using ...",Others
3533,Enable Analytics and Insights for Telecom Networks | AWS for ...,https://aws.amazon.com/blogs/industries/enable-analytics-and-insights-for-telecom-networks/,Amazon,"Nov 20, 2023 ... ... Generative AI, and advanced analytics to transform Telcos' businesses and networks. ... Neeraj started his career as software engineer building software ...",Others
5054,Business Productivity,https://aws.amazon.com/blogs/business-productivity/,Amazon,"Jun 6, 2024 ... As organizations embrace Single Sign-On (SSO) to streamline user access across multiple software ... What is Generative AI? AWS Cloud Security · What's New ...",Others
1255,Generative AI's Sat Nav Problem - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/generative-ai-s-sat-nav-problem/ba-p/13572998,SAP,"Sep 8, 2023 ... It's a great nuanced and reasoned overview of the key security risks and benefits of Large Language Models (LLMs) ... Even LLM software engineers ...",Others
3910,How Annalect Super-Charged Cross-Company Collaboration with Data Mesh,https://aws.amazon.com/blogs/industries/how-annalect-super-charged-cross-company-collaboration-with-data-mesh/,Amazon,"Jan 12, 2024 ... Generative AI, large language models (LLMs), and an ever-increasing emphasis ... They could integrate data from multiple domains and make it accessible to LLM ...",Others
5370,Key considerations when choosing a database for your generative AI applications,https://aws.amazon.com/blogs/database/key-considerations-when-choosing-a-database-for-your-generative-ai-applications/,Amazon,"Jul 15, 2024 ... ... foundation model (FM). With advancements in distributed computing ... If you're seeking guidance on LLMs, refer to Generative AI with LLMs. Vector ...",SE for FM/LLM/GenAI
2948,Accenture Extends Generative AI Capabilities to Accelerate ...,https://aws.amazon.com/blogs/apn/accenture-extends-generative-ai-capabilities-to-accelerate-adoption-and-value-on-aws/,Amazon,"Sep 19, 2023 ... ... (FMs) and generative AI for faster business transformation. “With the rise of ... software vendor (ISV) partnerships to create seamless omnichannel ...",SE for FM/LLM/GenAI
4886,Enhancing Kubernetes workload isolation and security using Kata Containers,https://aws.amazon.com/blogs/containers/enhancing-kubernetes-workload-isolation-and-security-using-kata-containers/,Amazon,"May 16, 2024 ... ... software that use the Linux Kernel-based Virtual Machine (KVM) to provide ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
6544,Designing UI5 Apps for SAP Launchpad Service – Part 4 - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/designing-ui5-apps-for-sap-launchpad-service-part-4/ba-p/13724339,SAP,"Jun 7, 2024 ... Software Product · SAP Fiori Launchpad. SAP Fiori. View products (5). Labels ... LLM Fine-tuning in Technology Blogs by SAP Wednesday; A Complete Tutorial on ...",Others
1627,Build AI Apps for IT Fast — Here's Your Roadmap | Salesforce,https://www.salesforce.com/blog/build-ai-apps/,Salesforce,"Jun 19, 2024 ... Generative AI and large language models (LLMs) are reshaping the kinds of apps available on the market. We're seeing a large shift in the world of ...",SE for FM/LLM/GenAI
7043,Large Language Models (LLMs): The Driving Force Behind AI's Language,https://www.alibabacloud.com/blog/large-language-models-llms-the-driving-force-behind-ais-language-processing-abilities_600326,Alibaba,"Aug 28, 2023 ... Large language models, or LLMs, are the cornerstone of generative AI. They ... Generative AI LLM Large language models how large language models work ...",Others
1224,Efficient and hardware-friendly neural architecture search with SpaceEvo,https://www.microsoft.com/en-us/research/blog/efficient-and-hardware-friendly-neural-architecture-search-with-spaceevo/,Microsoft,"Oct 6, 2023 ... Jiahang Xu. Research Software Development Engineer. Learn ... DeepSpeed ZeRO++: A leap in speed for LLM and chat model training with 4X less communication.",SE for FM/LLM/GenAI
2611,"Accelerating Vector Search: RAPIDS cuVS IVF-PQ Part 2, Performance Tuning",https://developer.nvidia.com/blog/accelerating-vector-search-rapids-cuvs-ivf-pq-performance-tuning-part-2/,Nvidia,"Jul 18, 2024 ... ... Foundation Models(3). Audio / Speech Synthesis(42). Automatic Mixed ... Generative AI Theater: A GPU-Accelerated Vector Database; SDK: RAPIDS; SDK ...",Others
