id,company,activity,tasks,title,link
115,Nvidia,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Power Your Business with NVIDIA AI Enterprise 4.0 for Production-Ready Generative AI,https://developer.nvidia.com/blog/power-your-business-with-nvidia-ai-enterprise-4-0-for-production-ready-generative-ai/
3670,Amazon,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","Package and deploy classical ML and LLMs easily with Amazon SageMaker, part 2: Interactive User Experiences in SageMaker Studio",https://aws.amazon.com/blogs/machine-learning/package-and-deploy-classical-ml-and-llms-easily-with-amazon-sagemaker-part-2-interactive-user-experiences-in-sagemaker-studio/
1285,SAP,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],AI Foundation on SAP BTP: Q4 2023 Release Highlights - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/ai-foundation-on-sap-btp-q4-2023-release-highlights/ba-p/13573706
2981,Amazon,3. Model Fine-Tuning,['3.3. Reinforcement Learning from Human Feedback (RLHF)'],Improving your LLMs with RLHF on Amazon SageMaker | AWS ...,https://aws.amazon.com/blogs/machine-learning/improving-your-llms-with-rlhf-on-amazon-sagemaker/
828,IBM,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],The recipe for RAG: How cloud services enable generative AI ...,https://www.ibm.com/blog/the-recipe-for-rag-how-cloud-services-enable-generative-ai-outcomes-across-industries/
3599,Amazon,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Building an AI Assistant for Smart Manufacturing with AWS IoT TwinMaker and Amazon Bedrock,https://aws.amazon.com/blogs/iot/building-an-ai-assistant-for-smart-manufacturing-with-aws-iot-twinmaker-and-amazon-bedrock/
5815,Google,2. Data Management,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.4. Feature Engineering']",BigQuery multimodal embeddings and embedding generation ...,https://cloud.google.com/blog/products/data-analytics/bigquery-multimodal-embeddings-generation
2620,Nvidia,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Integrate Generative AI into OpenUSD Workflows Using New NVIDIA Omniverse Developer Tools,https://developer.nvidia.com/blog/integrate-generative-ai-into-openusd-workflows-using-new-nvidia-omniverse-developer-tools/
142,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],New NVIDIA NeMo Framework Features and NVIDIA H200 Supercharge LLM Training Performance and Versatility,https://developer.nvidia.com/blog/new-nvidia-nemo-framework-features-and-nvidia-h200-supercharge-llm-training-performance-and-versatility/
3870,Amazon,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']",How Datalex enhances developer experience using Amazon Bedrock,https://aws.amazon.com/blogs/industries/how-datalex-enhances-developer-experience-using-amazon-bedrock/
4355,Amazon,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],How Accenture's CCE Solution Powered by AWS Generative AI ...,https://aws.amazon.com/blogs/apn/how-accenture-cce-solution-powered-by-aws-generative-ai-helps-improve-customer-experience/
3207,Amazon,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",How Veriff decreased deployment time by 80% using Amazon SageMaker multi-model endpoints,https://aws.amazon.com/blogs/machine-learning/how-veriff-decreased-deployment-time-by-80-using-amazon-sagemaker-multi-model-endpoints/
1991,Nvidia,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Fast Track Data Center Workloads and AI Applications with NVIDIA DOCA 2.2,https://developer.nvidia.com/blog/fast-track-data-center-workloads-and-ai-applications-with-nvidia-doca-2-2/
1293,SAP,6. System Architecture and Orchestration,"['6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Product Reviews Analysis using Generative AI and No Code Tools - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/product-reviews-analysis-using-generative-ai-and-no-code-tools/ba-p/13571685
1170,Microsoft,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Splitwise improves GPU usage by splitting LLM inference phases,https://www.microsoft.com/en-us/research/blog/splitwise-improves-gpu-usage-by-splitting-llm-inference-phases/
1754,AMD,5. Model Deployment and Operation,['5. Model Deployment'],New AMD ROCm™ 6.1 Software for Radeon™ Release Offers More Choices to AI Developers - AMD ...,https://community.amd.com/t5/ai/new-amd-rocm-6-1-software-for-radeon-release-offers-more-choices/ba-p/688840
205,Meta,6. System Architecture and Orchestration,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",Watch: Meta's engineers on building network infrastructure for AI ...,https://engineering.fb.com/2023/11/15/networking-traffic/watch-metas-engineers-on-building-network-infrastructure-for-ai/
4190,Amazon,2. Data Management,['2.5. Specialized Databases for FM/LLM/GenAI'],"Amazon SageMaker Feature Store now supports cross-account sharing, discovery, and access",https://aws.amazon.com/blogs/machine-learning/amazon-sagemaker-feature-store-now-supports-cross-account-sharing-discovery-and-access/
2689,Amazon,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Scaling intelligent document processing workflows with AWS AI services,https://aws.amazon.com/blogs/publicsector/scaling-intelligent-document-processing-workflows-aws-ai/
2948,Amazon,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Accenture Extends Generative AI Capabilities to Accelerate ...,https://aws.amazon.com/blogs/apn/accenture-extends-generative-ai-capabilities-to-accelerate-adoption-and-value-on-aws/
2785,Amazon,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Streamlining Prior Authorization with Treatline's Generative AI ...,https://aws.amazon.com/blogs/apn/streamlining-prior-authorization-with-treatline-generative-ai-platform-for-healthcare-and-insurance-providers/
6561,SAP,2. Data Management,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation']",Vector Data Visualization and Comparision between ... - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/vector-data-visualization-and-comparision-between-tensorboard-and-hana-db/ba-p/13733631
4055,Amazon,2. Data Management,['2.2. Dataset Cleaning and Preparation'],Analyze security findings faster with no-code data preparation using generative AI and Amazon SageMaker Canvas,https://aws.amazon.com/blogs/machine-learning/analyze-security-findings-faster-with-no-code-data-preparation-using-generative-ai-and-amazon-sagemaker-canvas/
2409,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],"Customizing Neural Machine Translation Models with NVIDIA NeMo, Part 2",https://developer.nvidia.com/blog/customizing-neural-machine-translation-models-with-nvidia-nemo-part-2/
638,Google,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],What's new with Google Cloud's AI Hypercomputer architecture ...,https://cloud.google.com/blog/products/compute/whats-new-with-google-clouds-ai-hypercomputer-architecture
148,Nvidia,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],NVIDIA TensorRT-LLM Enhancements Deliver Massive Large Language Model Speedups on NVIDIA H200,https://developer.nvidia.com/blog/nvidia-tensorrt-llm-enhancements-deliver-massive-large-language-model-speedups-on-nvidia-h200/
2247,Nvidia,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],Video: Build a RAG-Powered Chatbot in Five Minutes | NVIDIA ...,https://developer.nvidia.com/blog/video-build-a-rag-powered-chatbot-in-five-minutes/
2395,Nvidia,6. System Architecture and Orchestration,['6.4. Guardrails for FM/LLM/GenAI'],"Develop Secure, Reliable Medical Apps with RAG and NVIDIA NeMo Guardrails",https://developer.nvidia.com/blog/develop-secure-reliable-medical-apps-with-rag-and-nvidia-nemo-guardrails/
7032,Alibaba,5. Model Deployment and Operation,"['5.5. Model Quantization, Pruning, or Distillation']",Accelerating Large Language Model Inference: High-performance TensorRT-LLM,https://www.alibabacloud.com/blog/accelerating-large-language-model-inference-high-performance-tensorrt-llm-inference-practices_600996
870,Microsoft,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],Semantic Kernel-Powered OpenAI Plugin Development Lifecycle,https://techcommunity.microsoft.com/t5/microsoft-developer-community/semantic-kernel-powered-openai-plugin-development-lifecycle/ba-p/3967751
4075,Amazon,2. Data Management,['2.1. Dataset Collection'],How HSR.health is limiting risks of disease spillover from animals to humans using Amazon SageMaker geospatial capabilities,https://aws.amazon.com/blogs/machine-learning/how-hsr-health-is-limiting-risks-of-disease-spillover-from-animals-to-humans-using-amazon-sagemaker-geospatial-capabilities/
109,Nvidia,3. Model Fine-Tuning,"['3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '3.3. Reinforcement Learning from Human Feedback (RLHF)']",Fine-Tune and Align LLMs Easily with NVIDIA NeMo Customizer,https://developer.nvidia.com/blog/fine-tune-and-align-llms-easily-with-nvidia-nemo-customizer/
1075,Microsoft,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']",Maximizing joy and minimizing toil with great developer experiences,https://devblogs.microsoft.com/visualstudio/maximizing-joy-and-minimizing-toil-with-great-developer-experiences/
2654,Nvidia,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",Computed Tomography Organ and Disease Segmentation Using the NVIDIA VISTA-3D NIM Microservice,https://developer.nvidia.com/blog/computed-tomography-organ-and-disease-segmentation-using-the-nvidia-vista-3d-nim/
444,Google,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Mixed-input matrix multiplication performance optimizations,http://research.google/blog/mixed-input-matrix-multiplication-performance-optimizations/
1916,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],NVIDIA Research Wins CVPR Autonomous Grand Challenge for End-to-End Driving,https://blogs.nvidia.com/blog/auto-research-cvpr-2024/
3548,Amazon,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",Text embedding and sentence similarity retrieval at scale with Amazon SageMaker JumpStart,https://aws.amazon.com/blogs/machine-learning/text-embedding-and-sentence-similarity-retrieval-at-scale-with-amazon-sagemaker-jumpstart/
342,Amazon,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining']",Why AWS Partners Are Excited About the Latest Innovations in Generative AI on AWS,https://aws.amazon.com/blogs/apn/why-aws-partners-are-excited-about-the-latest-innovations-in-generative-ai-on-aws/
4207,Amazon,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",Streamline diarization using AI as an assistive technology: ZOO Digital’s story,https://aws.amazon.com/blogs/machine-learning/streamline-diarization-using-ai-as-an-assistive-technology-zoo-digitals-story/
7038,Alibaba,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Alibaba Cloud Unveils Serverless Solution to Harness Gen-AI Capabilities for,https://www.alibabacloud.com/blog/alibaba-cloud-unveils-serverless-solution-to-harness-gen-ai-capabilities-for-enterprises_600815
5613,Amazon,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Faster LLMs with speculative decoding and AWS Inferentia2 | AWS ...,https://aws.amazon.com/blogs/machine-learning/faster-llms-with-speculative-decoding-and-aws-inferentia2/
499,Google,4. Evaluation and Quality Assurance,['4.5. Model Safety and Compliance'],Adversarial Nibbler Challenge: Continuous open red-teaming with diverse communities,http://research.google/blog/adversarial-nibbler-challenge-continuous-open-red-teaming-with-diverse-communities/
3702,Amazon,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Enable faster training with Amazon SageMaker data parallel library,https://aws.amazon.com/blogs/machine-learning/enable-faster-training-with-amazon-sagemaker-data-parallel-library/
2999,Amazon,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Innovation for Inclusion: Hack.The.Bias with Amazon SageMaker,https://aws.amazon.com/blogs/machine-learning/innovation-for-inclusion-hack-the-bias-with-amazon-sagemaker/
6165,SAP,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Discover the Power of SAP AI Core: The New Learning Journey Now Available!,https://community.sap.com/t5/technology-blogs-by-sap/discover-the-power-of-sap-ai-core-the-new-learning-journey-now-available/ba-p/13577504
57,Nvidia,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],Generating Science: NVIDIA AI Accelerates HPC Research | NVIDIA ...,https://blogs.nvidia.com/blog/generative-ai-science-isc/
1051,Microsoft,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Step by Step guide to develop AI Multi-Agent system using Microsoft Semantic Kernel and GPT-4o,https://devblogs.microsoft.com/semantic-kernel/step-by-step-guide-to-develop-ai-multi-agent-system-using-microsoft-semantic-kernel-and-gpt-4o/
6695,Oracle,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],New to OCI AI Infrastructure: Midrange Bare Metal Compute with NVIDIA L40S and VMs with NVIDIA H100/A100,https://blogs.oracle.com/cloud-infrastructure/post/oci-ai-infra-bm-compute-nvidia-l40s-vms-h100-a100
3601,Amazon,7. Prompt Construction,['7.2. Prompt Engineering Techniques'],"Amazon Redshift adds new AI capabilities, including Amazon Q, to boost efficiency and productivity",https://aws.amazon.com/blogs/aws/amazon-redshift-adds-new-ai-capabilities-to-boost-efficiency-and-productivity/
31,Nvidia,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],NVIDIA BioNeMo Enables Generative AI for Drug Discovery on AWS,https://blogs.nvidia.com/blog/bionemo-on-aws-generative-ai-drug-discovery/
6492,SAP,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],Python RAG sample for beginners using SAP HANA Cloud and SAP AI Core - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/python-rag-sample-for-beginners-using-sap-hana-cloud-and-sap-ai-core/ba-p/13678902
