id,category,confidence,activities,activities_confidence
4355,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '7.2. Prompt Engineering Techniques']","[9, 8, 7, 7, 6]"
3207,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
1991,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.2. Model Deployment on Device', '5.4. Model Serving and Scaling', '2.5. Specialized Databases for FM/LLM/GenAI']","[8, 7, 6, 4]"
1293,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 7, 6]"
1170,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.5. Model Quantization, Pruning, or Distillation']","[9, 7, 4]"
1754,5. Model Deployment,8,"['5.2. Model Deployment on Device', '5.4. Model Serving and Scaling']","[8, 7]"
205,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining']","[9, 8, 7, 6]"
4190,2. Data Management,8,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[8, 6]"
2689,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[9, 8, 7]"
2948,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[8, 7, 7, 6]"
2785,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '4.6. Model Risk and Trust']","[9, 8, 7, 5]"
6561,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '4.1. Model Evaluation', '2.4. Feature Engineering']","[9, 7, 6]"
4055,2. Data Management,9,"['2.2. Dataset Cleaning and Preparation', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 8]"
2409,2. Data Management,9,"['2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '4.1. Model Evaluation']","[9, 8, 7, 6]"
638,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.5. Specialized Databases for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.5. Model Quantization, Pruning, or Distillation']","[9, 8, 7, 7, 6]"
148,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation', '5.4. Model Serving and Scaling']","[9, 8]"
2247,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 6]"
2395,6. System Architecture,9,"['6.4. Guardrails for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '4.5. Model Safety and Compliance', '2.1. Dataset Collection']","[9, 8, 7, 8, 6]"
7032,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
870,6. System Architecture,9,"['6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '5.1. Model Deployment on Cloud', '4.2. Testing Strategies for FM/LLM/GenAI Models']","[9, 8, 8, 6, 6]"
4679,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.1. Dataset Collection', '2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[8, 7, 7, 6, 6, 3]"
4075,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.1. Dataset Collection']","[9, 3]"
5287,8. Others,10,['8.. Others'],[10]
3436,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '4.1. Model Evaluation']","[8, 7, 7, 7, 4]"
109,3. Model Fine-Tuning,9,"['3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 7, 7, 6]"
1965,8. Others,10,['8.. Others'],[10]
1075,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 4, 5, 7, 6]"
2654,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '5.4. Model Serving and Scaling']","[9, 8, 7]"
444,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation', '5.4. Model Serving and Scaling']","[9, 8]"
1916,5. Model Deployment,8,"['5.2. Model Deployment on Device', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 7, 6]"
3548,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI', '4.1. Model Evaluation']","[9, 8, 7, 3]"
342,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 8, 7, 6]"
4207,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '4.1. Model Evaluation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 6]"
7038,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '2.5. Specialized Databases for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 7, 6, 6]"
5613,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation']","[9, 4]"
398,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '7.2. Prompt Engineering Techniques', '5.4. Model Serving and Scaling']","[9, 8, 7, 6, 5]"
499,2. Data Management,9,"['2.1. Dataset Collection', '2.3. Dataset Labeling and Annotation', '4.1. Model Evaluation', '4.5. Model Safety and Compliance', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 7, 6]"
3702,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection']","[9, 7, 3]"
2999,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '7.2. Prompt Engineering Techniques']","[8, 7, 6, 5, 4]"
6165,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 7, 4]"
57,2. Data Management,8,"['2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 6]"
1051,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 7]"
6695,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']","[8, 7]"
3601,7. Prompt Engineering,8,"['7.1. Automated Prompt Generation', '2.6. RAG for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 5, 5]"
31,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
6492,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 7]"
1071,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 8]"
3400,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 3]"
6477,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '7.2. Prompt Engineering Techniques']","[9, 8, 7, 6]"
1351,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '5.5. Model Quantization, Pruning, or Distillation']","[9, 8, 7, 6]"
4367,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 6, 7, 8]"
2349,2. Data Management,7,"['2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[7, 3]"
61,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.2. Model Deployment on Device', '6.1. Model and Prompt Chaining', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 8, 7, 4]"
1245,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '4.1. Model Evaluation', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 6, 6, 5]"
927,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 6]"
6355,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 4, 3]"
7068,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7]"
74,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
151,5. Model Deployment,7,"['5.5. Model Quantization, Pruning, or Distillation', '5.3. Model Monitoring', '4.5. Model Safety and Compliance', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[7, 6, 6, 5]"
1797,2. Data Management,8,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '2.3. Dataset Labeling and Annotation', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 7, 5]"
128,3. Model Fine-Tuning,8,"['3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '7.2. Prompt Engineering Techniques']","[8, 9, 9, 8, 7, 7, 10, 7, 6]"
9,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7, 7, 6]"
2575,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 8, 7]"
456,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '7.1. Automated Prompt Generation', '6.1. Model and Prompt Chaining', '5.2. Model Deployment on Device']","[8, 7, 7, 6]"
4737,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 8]"
4525,8. Others,10,['8.. Others'],[10]
6519,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation']","[9, 7, 4]"
73,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6]"
2162,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '4.5. Model Safety and Compliance', '7.2. Prompt Engineering Techniques', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 5, 5, 5]"
45,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '5.5. Model Quantization, Pruning, or Distillation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 7, 6, 5]"
1369,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 8, 7, 6]"
4359,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '7.2. Prompt Engineering Techniques', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '4.5. Model Safety and Compliance']","[9, 8, 8, 7, 7, 6]"
5702,4. Evaluation,8,"['4.1. Model Evaluation', '2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 7]"
430,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.3. Dataset Labeling and Annotation', '4.1. Model Evaluation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.1. Automated Prompt Generation']","[8, 7, 7, 7, 7, 6, 6]"
3571,8. Others,10,['8.. Others'],[10]
1997,8. Others,10,['8.. Others'],[10]
921,4. Evaluation,9,"['4.1. Model Evaluation', '4.2. Testing Strategies for FM/LLM/GenAI Models', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 5]"
2577,2. Data Management,8,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.1. Dataset Collection', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI', '4.1. Model Evaluation', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 7, 7, 6, 5, 5]"
6634,6. System Architecture,9,"['6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '4.5. Model Safety and Compliance']","[9, 8, 7, 7]"
1169,4. Evaluation,9,"['4.1. Model Evaluation', '2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.4. Feature Engineering']","[9, 8, 6, 5]"
737,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '5.4. Model Serving and Scaling', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 7, 6, 8, 5]"
4855,8. Others,10,['8.. Others'],[10]
207,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.5. Model Quantization, Pruning, or Distillation']","[9, 8, 7, 3]"
1870,5. Model Deployment,8,"['5.2. Model Deployment on Device', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[8, 7, 5]"
2680,4. Evaluation,9,"['4.2. Testing Strategies for FM/LLM/GenAI Models', '4.5. Model Safety and Compliance', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 6]"
2071,8. Others,10,['8.. Others'],[10]
211,6. System Architecture,7,"['6.1. Model and Prompt Chaining', '5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']","[7, 6, 5]"
5511,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8, 7, 7, 6]"
390,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 6]"
1922,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 7, 6, 4]"
1314,2. Data Management,10,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[10, 8, 7]"
4210,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.1. Dataset Collection', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 5]"
1809,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.5. Model Quantization, Pruning, or Distillation']","[8, 7, 6, 6, 4]"
184,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 8, 7]"
6804,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '4.5. Model Safety and Compliance', '6.1. Model and Prompt Chaining']","[9, 8, 7, 3]"
2281,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '2.1. Dataset Collection', '4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.2. Dataset Cleaning and Preparation', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 8, 7, 7, 6, 6, 3]"
1336,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[8, 7]"
99,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 8, 7]"
7078,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 3]"
5622,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '7.2. Prompt Engineering Techniques', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 6, 6]"
29,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6]"
129,5. Model Deployment,9,"['5.5. Model Quantization, Pruning, or Distillation', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 7, 7, 7, 6]"
154,2. Data Management,9,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 7, 6, 6, 6, 5]"
6620,6. System Architecture,9,"['6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.4. Model Serving and Scaling']","[9, 8, 7, 7, 6]"
